,COOL_COST_log,HEAT_COST_log,WATERHEAT_COST_log,ELECT_COST_log,TOT_COST_log
4264,0.0,2.4096441652874536,4.833579846974801,5.641765216905675,6.0324865216309025
217,6.549421817606244,6.89994485689016,5.728865255023664,7.036157288786618,8.049647339360186
1074,3.744550651484397,5.919511942786973,5.577425285779679,6.9232446961782665,7.4333828119758705
884,6.649541389779393,0.0,5.9546708862789695,6.973917481235807,7.707233504084352
1121,6.324125960328047,5.638247902068487,6.0684950302774014,7.151054336499912,7.841225593132693
3967,6.261491684321044,7.427411795382882,6.177632862297298,7.258398065989077,8.319785610644168
3291,5.319393692149953,4.658805735154001,6.274102670207832,7.103963304255103,7.6276417567317045
5234,6.1117333794989275,6.5914130670371245,5.179759030423901,7.73552513150465,8.200502405396392
313,7.049558614556498,5.6222108209623896,5.399925852136134,7.5440357678529715,8.170943712961089
3519,4.483228515182849,4.902010196224637,5.192067566705327,6.791446156581753,7.162490516285138
5006,4.723397567352741,5.667567905188548,4.5822085743507435,6.2972566387320805,6.9466778707785855
357,2.88703285663065,5.08660819285949,5.004147627960702,5.800727680712679,6.4866941832494165
191,6.4450688138766745,7.302233585954004,6.0792006614120675,7.459419537129938,8.362413647228564
4352,4.796534070766276,5.325640662196927,5.850908539546496,5.571811768288968,6.839572793329581
3189,0.0,0.0,4.589650374330055,6.08722916909236,6.287226390124182
1135,4.7586635069452,6.49263369684066,4.605170185988092,6.421979927415929,7.305907042996067
2507,1.9600947840472696,6.102178209077058,5.9203712569997355,6.794340189942439,7.447902783722162
3288,4.357862007674584,6.545119748849327,4.69024635834321,6.699980520423184,7.4337847364903995
3726,4.694828057918627,5.586386863941081,5.572039957230401,7.018885120030572,7.469460311496832
5322,7.402628334454085,3.2976870052924907,5.053056009980208,6.71717571854119,7.881303086495673
1502,5.235856685205432,4.672735372150515,5.083637893645957,7.2474580062307385,7.527132122690839
4778,5.761139017015545,5.579918487433815,5.81158999395708,7.116183082860571,7.671197815760739
2228,5.558564005813747,6.010114549603027,4.90808563908046,6.708731005201455,7.389496008194593
2132,5.818152284471616,6.684236657337843,5.669605022854616,7.42975227001105,8.041850534895579
2561,0.0,0.0,0.0,6.803505257608338,6.803505257608338
4871,6.255097237552238,6.092847161396585,5.621595803668254,7.35211412371566,7.936002326323017
4193,4.1751562049585145,5.733697200604403,5.643466138648146,7.495097400645107,7.804985508117549
320,6.317110533656483,7.254481902065681,5.863659584285475,7.510643998293884,8.329609815500579
4294,5.9961784193342025,5.298467355299161,6.254347907591051,7.3381861331080485,7.884994344978128
2804,3.8385917273422634,4.678420647727684,5.146039931102459,6.484039638455132,6.884916447078103
1134,5.1599169968120115,6.394643711102312,5.7136998016644185,6.9342608812594015,7.649516417711959
1265,4.625462889255854,7.0308486343440535,5.074360984976801,5.6701567470065415,7.4265431199986365
3945,6.1863732194074075,5.986602747691075,4.8946256849890135,6.6046481835275435,7.469215079965672
156,5.263932939686206,5.971542412671107,5.4053764388414445,7.019788482657914,7.561901722192349
4480,2.274185618472348,5.737571797812276,4.917935038807335,5.7585862666968755,6.647234314592729
2376,4.531308337389636,4.987366667156903,5.232658217741762,6.1186256927246605,6.777601034510754
2863,4.8990331175149535,6.938517240632177,5.044714607749119,7.405617236356269,7.993890046139134
1861,5.802057950590798,6.3556909071995475,6.097714666950642,7.571427303802071,8.09879176883974
2709,3.3614165116503107,4.392348183745753,5.481513540752653,6.550537330500262,6.9531969861786695
2990,6.840418178806129,5.599495456667587,5.759658585215119,7.4189728259362,8.066750591656831
974,5.974318388273011,5.4007836980925275,5.428819174612196,7.142186879866112,7.651524278540483
4973,5.850678330342865,5.871046793628842,5.112288947822756,6.500809074592175,7.333558818530219
1920,5.000921601908617,3.78054664263976,4.405376883282097,6.0345240365684285,6.535067090387909
464,6.385110078410804,5.613018611342612,5.647494270309412,6.942881080957512,7.688569871293843
1839,2.8033603809065353,4.499809670330264,4.59511985013459,5.678464666671911,6.204557762568691
999,5.298267365297996,6.456424227001786,5.817825190696862,7.238446552273593,7.848520062978697
463,5.1653001274382255,6.587040243039957,5.423098083445343,7.406315995328057,7.926837228693437
456,3.6030491975087435,6.3627694494027125,5.09252245356844,6.1663837741351735,7.133152289349214
2844,3.4242626545931514,4.788574489733284,6.0091571066389005,6.39576230746414,7.051223388505773
4318,6.23910557002258,2.0617866064411148,5.966582541583902,7.463730161142618,7.8827186110705565
4507,6.219953784746943,5.584022486115597,6.04196752928109,7.366862254752662,7.926313748803871
1527,5.056118408698668,7.0117548690006215,6.365817313523519,6.640346311369913,7.867320036689138
2731,5.269351888255022,6.361112476795148,5.137267945029622,6.541592611456706,7.398676110233259
3174,2.7206373166076814,3.7693067032265515,5.1927901703331125,6.610171007852149,6.885632361894367
2824,5.458350709533451,4.231349083214388,5.113612973052288,6.696651458362624,7.1518615687170435
4661,5.3036531061375545,6.09746735645105,5.474453164254905,6.957763748335383,7.566621525565207
1726,5.3918077096353745,5.522340530889253,5.79017421526641,7.246403717386191,7.694820762043547
2402,5.037861280349847,4.518958489169027,5.827827345518156,6.064761476169438,6.9205925277836275
365,6.027555367252336,7.40702640590844,5.18037806868335,7.107523749379813,8.148471692509524
5303,4.832226074122216,3.5004392163118045,4.95758607300644,6.530483964244753,6.891219310342038
4730,5.462050558530638,7.042985228242241,6.234685197851371,7.509159908176551,8.219379971764997
926,4.314416735011823,6.612202312149787,5.621414844220772,7.303109443339572,7.854412254019952
2448,0.0,5.961572189242944,4.630740462099621,6.453262728556307,7.024275295142868
5260,5.236229174234615,5.377128546972327,5.42859973681096,6.892682249484617,7.3866133417751865
4694,0.0,3.9525889671748082,5.6907647775748975,6.5725901876741295,6.9673534918681606
2761,5.870510865261173,5.878575765029364,5.5368617144382695,6.531795573631537,7.408069854722464
5336,5.963322241161702,5.485958084819592,6.175326583420516,7.943395818484207,8.275078317176604
3013,5.693563774461869,5.562909915774785,5.2367078849163455,7.217054507946367,7.652094498803506
1657,4.986205980173081,6.543350536981463,5.9501215835735985,7.579622641737032,8.064535841779975
4444,0.0,7.225190309583267,4.979144627004884,6.315737676272197,7.635381177958324
3840,4.029450422304111,5.021904886354488,5.4142319911443915,6.304028238677518,6.883749430515291
3716,4.3776420363560575,6.145365195680032,5.250019581140284,6.66162453502192,7.3235600810757
5281,3.7440776145786985,5.970725981958583,4.356708826689592,6.986316890373876,7.371986027168442
181,5.100719722201567,5.429477199246058,5.669363547785743,6.8346252899854125,7.383057346679081
3508,5.6286278010554405,4.224641563169959,5.3339257940154035,6.307588293191067,7.00270175629109
5202,6.316352082305476,6.891798646357875,6.530746423783747,7.844824632303427,8.470755458110348
1712,5.1927901703331125,6.121944413558773,5.576479265615658,7.1734217773762365,7.696739773114259
166,5.315616863626097,5.264812287990639,6.6477143135641095,7.60417709207574,8.061953634889793
5329,3.305053521109253,4.644294740672141,5.365461864177367,6.5015448932235635,6.9160210233991695
4450,5.800001332396745,6.022502836892167,4.845288841508263,6.539528150478778,7.35180628340539
2405,6.748302233091791,5.241429504340989,5.281730562943638,7.225496028717114,7.866829600190834
4663,4.943711708730682,5.510642610426368,4.730303916744856,6.6379917070327,7.1400488409787455
5088,0.0,6.534892879417986,4.9239874873705824,5.957778489453175,7.099251288155631
3060,0.0,5.450737979243263,5.110721927251374,6.5300026094405075,6.98667735898697
3950,5.055863566699327,5.1504552058056525,5.18705055411945,6.737299049946934,7.206874200633393
4599,4.840005125891884,6.369232951525817,5.880365374589263,6.871817172176508,7.61565313148799
2806,5.463365594671536,6.127807608285275,5.169005630067697,6.798710205894032,7.475197503167023
4744,3.5195728343974766,6.765915178731962,5.045938085798642,6.482923848383008,7.442961271473505
916,0.0,6.7948329111170205,5.426578646492048,7.579372340991719,8.031382079644956
323,6.167642269141448,6.812631081881957,6.747504363829616,7.8982625485451345,8.502658066438412
2659,7.245612270673053,0.0,4.544783035972996,6.934455630812093,7.832466459164437
304,5.715678106902588,6.27540211765478,6.479246697705361,7.375155522357758,8.032441339821592
3775,3.2756341586868096,0.0,5.97850594594359,6.8316838420308414,7.2049370857342
4186,4.9886623132858485,6.454065846586954,6.135824597614818,7.191986403757659,7.851614484192128
1084,3.731938943574383,6.686909086716612,5.65027620713306,7.249747964134728,7.837049103030945
4494,4.162314688661368,5.928018762050147,5.620944196347197,7.105277386475773,7.565876137618403
4156,3.6881291727232317,6.124595859711166,5.099439507438365,7.1381365745196526,7.5584854436512865
48,6.761919930758593,6.558708310778773,6.3591066315064095,7.45515966748863,8.261823408431702
1762,5.672085387912945,6.904620370286651,4.801065862809164,7.035506247096954,7.840871662334266
3507,0.0,6.106153913411441,4.5172129072289495,6.3594527540718655,7.0176136640423765
2088,0.0,0.0,6.438359464979286,7.1012393029822025,7.516351689139181
3011,2.4096441652874536,0.0,5.126045145607083,5.274588039848799,5.921015258417331
2332,2.9932291433358724,5.331993892907421,5.434289528071251,6.763942643616289,7.184613989600082
2798,4.788574489733284,5.149817358229593,5.371707223776088,6.6156233204567245,7.132042176426984
3733,4.277221520307755,6.6415606881717775,6.327275851075607,7.333395494026933,7.981230939833035
2446,0.0,0.0,4.8626765159298095,5.398207949362832,5.8561601550770845
2650,5.49404861025191,6.403541084803799,5.362605856430398,6.7829740630847075,7.570541185406077
5311,0.0,4.388629785807454,4.8923771455916345,6.2734051689306485,6.609457054067168
1212,4.121148764974151,6.708706600671973,5.725021977648621,7.264289212979435,7.8682351302437725
1298,4.303659605599776,5.098035484377089,6.4683351694940185,7.0504000186231925,7.616972639719576
2884,6.818956851623289,6.668939558273633,5.913448950123242,7.862300873110343,8.44828460209173
4219,4.222151266709757,5.305888632044355,5.748755840298933,6.8010827919550145,7.299337801714861
545,3.8969093676180977,4.863449194070557,5.538868522517281,6.1731609085080175,6.813235786502186
4534,5.34343412535116,6.0502993328288746,4.905496975972951,7.039441219807513,7.552893240355723
5555,2.8587664184808337,7.4263942985156834,5.046002437933547,6.097782104655088,7.738248442357534
786,0.0,5.477592621405586,5.307722994622131,6.958410369761081,7.307282794423548
2616,7.389829514460191,7.591644738779161,5.970725981958583,8.506482031205802,9.097901530640572
4607,3.4962044852404905,4.693181063310805,4.198254025612612,6.001464381686317,6.4130982363777305
3694,5.147436335588401,6.671994970056466,5.295162394854736,7.507091655112492,7.999423513415816
5436,5.497741831241653,7.157081064556565,6.272273050616589,7.460864229002863,8.240814988815824
1034,6.517612186971758,6.041872449651828,5.312368189770696,7.956087794564137,8.330950356450392
833,4.562784469491653,6.722148331196653,5.565439525034456,7.240728544193322,7.855467155531036
4640,6.694797179392867,5.263570630218202,5.610387127056649,6.835173833401319,7.6969396477390255
472,4.87816999965373,6.59049333740024,6.30146446339808,7.5302278175286625,8.091146732885731
878,3.4085039568445934,7.359741311815691,6.362424473116411,7.219715243893441,8.173124172173146
958,5.214120207747281,5.733147083286106,4.7660127111049215,6.69728113076859,7.256607706663723
2111,4.9185931019320215,6.9847996499795695,5.818657582682612,6.992666118052534,7.878170493644991
1389,4.663910681010692,6.239632363326927,5.678498854121702,7.208866771745579,7.722938659879267
1659,5.433503639103105,6.965240861518793,5.994061172955247,7.651529031719768,8.240126575107404
4293,5.7573548366617215,5.984389578436017,5.108306321269702,7.1007447309006055,7.644416826373043
2683,6.649269483520636,5.962936463493444,6.505500013811821,7.654983364929258,8.27840794411207
3162,0.0,5.222030098375917,6.151433979397919,7.052997827534671,7.5005405411661314
3550,4.6549122778829055,6.347284125325737,5.870567292301026,7.148109867026701,7.740312165976403
417,4.119524860752399,6.3514265826367975,6.250187574927661,7.501264428083508,7.993039137438913
3976,3.2538567937634464,5.310196529078113,5.593111587605598,6.693187351668234,7.17068861226848
232,6.036700784506657,7.039379854786432,5.008366054652211,6.9390310529856425,7.914844208780442
1340,5.492485145625673,3.673511976982815,4.775840800041184,5.584022486115597,6.498282149476434
5504,0.0,0.0,5.170483995038151,5.987506725253638,6.351618432506144
443,4.872981128797461,6.188448910936394,5.659342833224027,6.0490492589589095,7.18952239250426
638,4.33768282082183,5.652489180268652,6.051830311894416,6.501514870406221,7.279022239710325
349,4.836678653633929,6.411276248923067,5.5843230346188735,7.3766145036466755,7.861769449807634
4034,6.551680155115372,5.200153117760807,4.903198550494016,6.69365818480376,7.506981813887871
3619,0.0,4.970021611210957,5.68836422192782,6.369609844561182,6.928802229825782
720,6.876945494588608,6.01173275228047,5.777373646625043,7.303964348493809,8.065874702565614
1797,6.471990744438026,5.909847684435659,6.078742555215043,7.55025632412304,8.116754430036329
1379,5.605029709281564,4.691531351636135,5.232818384315341,7.39819246389786,7.695375925762843
809,4.768223972424389,4.661455996998684,4.04795152265239,6.308662945171032,6.717913516188307
5389,5.943061807879815,5.4716822652991,4.9915883811760215,5.5588337709270474,6.930152576424176
5683,3.085572977553781,3.8958936234982624,4.858881738868718,6.134178649307157,6.489691135297457
4868,5.460733790792328,4.599453878991981,5.057391645438028,6.457381713124678,7.026666566811492
5354,3.869324250895031,6.255116443759683,6.169819915632057,6.934484839974036,7.635675797768084
2746,4.130837198581126,3.67325807321098,4.189654742026425,5.403262796069532,5.957752632622446
5462,0.0,4.480740107609915,5.753905084059412,6.264445333269364,6.832244785293196
5646,5.222138019809218,7.331073402709809,5.797029922430225,6.892194840864081,8.014081075246166
3182,5.5474015318626,6.768102330666911,5.858475864332682,7.151665698445214,7.919228909833484
2281,0.0,6.647532719426508,4.662684092188698,5.806278892699377,7.096042340053312
5490,0.0,4.807130958034394,4.988866735623106,6.463388206914768,6.811662793256315
4576,4.466597536124152,6.555399565153345,5.2098139679566335,7.789723681010718,8.12734549420315
1632,5.081031624717987,5.351146980192568,5.760950147712543,7.05633044447621,7.521112219995786
190,5.94075003256348,3.0525850851467737,5.422038293537796,7.283111633653316,7.640238550654455
2781,0.0,3.1276373444339294,4.916617611990135,6.443495124363468,6.666905900548994
527,6.061456918928018,2.620311286794203,5.771223030813791,6.52563065023188,7.274534997292568
1116,4.343155860284888,6.200894495334429,5.37717475662553,6.898502604710012,7.481183801777319
5589,6.361337019290758,2.1400661634962708,4.709530201312334,5.991739509302413,6.999084819270334
